,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters,schedule_decay,seed,problem_size
0,0,1.0,0,0.0001249000197276473,"[3, 4, 0, 1, 3]",exponential,0.1,0.005,0.001,0.09999993755000963,0.1,1024,,1,5
1,1,1.0,2,0.001563000027090311,"[0, 4, 0, 1, 3]",exponential,0.1,0.005,0.001,0.09999921850304017,0.1,1024,,1,5
2,2,1.0,4,0.0026415999745950103,"[0, 4, 0, 1, 2]",exponential,0.1,0.005,0.001,0.09999867920873523,0.1,1024,,1,5
3,4,2.0,8,0.003840100020170212,"[0, 4, 0, 1, 4]",exponential,0.1,0.005,0.001,0.09999807996842276,0.1,1024,,1,5
4,8,3.0,15,0.0048813000321388245,"[3, 1, 1, 1, 4]",exponential,0.1,0.005,0.001,0.09999755937976756,0.1,1024,,1,5
5,16,6.0,25,0.006036299979314208,"[1, 1, 1, 1, 4]",exponential,0.1,0.005,0.001,0.09999698189555604,0.1,1024,,1,5
6,32,10.0,43,0.00777260004542768,"[1, 1, 1, 1, 1]",exponential,0.1,0.005,0.001,0.09999611377549295,0.1,1024,,1,5
7,64,10.0,75,0.01054309995379299,"[1, 1, 1, 1, 1]",exponential,0.1,0.005,0.001,0.09999472858896685,0.1,1024,,1,5
8,128,10.0,139,0.015219300054013729,"[1, 1, 1, 1, 1]",exponential,0.1,0.005,0.001,0.09999239063949952,0.1,1024,,1,5
9,256,10.0,267,0.02537110005505383,"[1, 1, 1, 1, 1]",exponential,0.1,0.005,0.001,0.09998731525455434,0.1,1024,,1,5
10,512,10.0,523,0.055229000048711896,"[1, 1, 1, 1, 1]",exponential,0.1,0.005,0.001,0.09997238931242777,0.1,1024,,1,5
11,1024,10.0,541,0.05928319995291531,"[1, 1, 1, 1, 1]",exponential,0.1,0.005,0.001,0.09997036279271176,0.1,1024,,1,5
12,0,1.0,0,5.40000619366765e-05,"[3, 4, 0, 1, 3]",geometric,0.1,,0.001,0.09999994572813888,0.1,1024,0.99,1,5
13,1,1.0,2,0.0014053999911993742,"[0, 4, 0, 1, 3]",geometric,0.1,,0.001,0.09999858753578338,0.1,1024,0.99,1,5
14,2,1.0,4,0.002689699991606176,"[0, 4, 0, 1, 2]",geometric,0.1,,0.001,0.09999729679771109,0.1,1024,0.99,1,5
15,4,2.0,8,0.0040327999740839005,"[0, 4, 0, 1, 4]",geometric,0.1,,0.001,0.09999594698272002,0.1,1024,0.99,1,5
16,8,3.0,15,0.005340200033970177,"[3, 1, 1, 1, 4]",geometric,0.1,,0.001,0.09999463306363855,0.1,1024,0.99,1,5
17,16,6.0,25,0.006718900054693222,"[1, 1, 1, 1, 4]",geometric,0.1,,0.001,0.09999324750777944,0.1,1024,0.99,1,5
18,32,10.0,43,0.008303700014948845,"[1, 1, 1, 1, 1]",geometric,0.1,,0.001,0.09999165485082925,0.1,1024,0.99,1,5
19,64,10.0,75,0.010406399960629642,"[1, 1, 1, 1, 1]",geometric,0.1,,0.001,0.09998954176544847,0.1,1024,0.99,1,5
20,128,10.0,139,0.0140914999647066,"[1, 1, 1, 1, 1]",geometric,0.1,,0.001,0.0999858385720924,0.1,1024,0.99,1,5
21,256,10.0,267,0.023335800040513277,"[1, 1, 1, 1, 1]",geometric,0.1,,0.001,0.09997654948728096,0.1,1024,0.99,1,5
22,512,10.0,523,0.05059580004308373,"[1, 1, 1, 1, 1]",geometric,0.1,,0.001,0.09994916244834359,0.1,1024,0.99,1,5
23,1024,10.0,541,0.055418799980543554,"[1, 1, 1, 1, 1]",geometric,0.1,,0.001,0.09994431775308005,0.1,1024,0.99,1,5
24,0,1.0,0,5.449994932860136e-05,"[3, 4, 0, 1, 3]",exponential,0.5,0.005,0.001,0.49999986375014527,0.5,1024,,1,5
25,1,1.0,2,0.0016768999630585313,"[0, 4, 0, 1, 3]",exponential,0.5,0.005,0.001,0.4999958077676673,0.5,1024,,1,5
26,2,1.0,4,0.003270899993367493,"[0, 4, 0, 1, 2]",exponential,0.5,0.005,0.001,0.49999182281688365,0.5,1024,,1,5
27,4,2.0,8,0.004933399963192642,"[0, 4, 0, 1, 4]",exponential,0.5,0.005,0.001,0.499987666652206,0.5,1024,,1,5
28,8,3.0,15,0.007239399943500757,"[3, 1, 1, 1, 4]",exponential,0.5,0.005,0.001,0.499981901827693,0.5,1024,,1,5
29,16,2.0,27,0.010841199895367026,"[1, 2, 1, 4, 4]",exponential,0.5,0.005,0.001,0.4999728977348209,0.5,1024,,1,5
30,32,10.0,48,0.013112299959175289,"[4, 4, 4, 4, 4]",exponential,0.5,0.005,0.001,0.4999672203246561,0.5,1024,,1,5
31,64,10.0,80,0.015734799904748797,"[4, 4, 4, 4, 4]",exponential,0.5,0.005,0.001,0.4999606645475971,0.5,1024,,1,5
32,128,10.0,144,0.019924899912439287,"[4, 4, 4, 4, 4]",exponential,0.5,0.005,0.001,0.49995019023139675,0.5,1024,,1,5
33,256,10.0,272,0.03009739995468408,"[4, 4, 4, 4, 4]",exponential,0.5,0.005,0.001,0.49992476216141357,0.5,1024,,1,5
34,512,10.0,528,0.0637897999258712,"[4, 4, 4, 4, 4]",exponential,0.5,0.005,0.001,0.4998405509295978,0.5,1024,,1,5
35,1024,10.0,544,0.06896439997944981,"[4, 4, 4, 4, 4]",exponential,0.5,0.005,0.001,0.4998276187221879,0.5,1024,,1,5
36,0,1.0,0,5.749997217208147e-05,"[3, 4, 0, 1, 3]",geometric,0.5,,0.001,0.49999971105306756,0.5,1024,0.99,1,5
37,1,1.0,2,0.002275999984703958,"[0, 4, 0, 1, 3]",geometric,0.5,,0.001,0.499988562848686,0.5,1024,0.99,1,5
38,2,1.0,4,0.004489999962970614,"[0, 4, 0, 1, 2]",geometric,0.5,,0.001,0.49997743750527646,0.5,1024,0.99,1,5
39,4,2.0,8,0.006585799972526729,"[0, 4, 0, 1, 4]",geometric,0.5,,0.001,0.4999669063444444,0.5,1024,0.99,1,5
40,8,3.0,15,0.00867309991735965,"[3, 1, 1, 1, 4]",geometric,0.5,,0.001,0.49995641811596075,0.5,1024,0.99,1,5
41,16,2.0,27,0.011055500013753772,"[1, 2, 1, 4, 4]",geometric,0.5,,0.001,0.4999444473422431,0.5,1024,0.99,1,5
42,32,10.0,48,0.01387809996958822,"[4, 4, 4, 4, 4]",geometric,0.5,,0.001,0.49993026508055977,0.5,1024,0.99,1,5
43,64,10.0,80,0.016879300004802644,"[4, 4, 4, 4, 4]",geometric,0.5,,0.001,0.4999151858772389,0.5,1024,0.99,1,5
44,128,10.0,144,0.022099999943748116,"[4, 4, 4, 4, 4]",geometric,0.5,,0.001,0.4998889561216704,0.5,1024,0.99,1,5
45,256,10.0,272,0.031689199968241155,"[4, 4, 4, 4, 4]",geometric,0.5,,0.001,0.4998407818045119,0.5,1024,0.99,1,5
46,512,10.0,528,0.060117000015452504,"[4, 4, 4, 4, 4]",geometric,0.5,,0.001,0.49969799322450625,0.5,1024,0.99,1,5
47,1024,10.0,544,0.0656572999432683,"[4, 4, 4, 4, 4]",geometric,0.5,,0.001,0.49967016987794316,0.5,1024,0.99,1,5
48,0,1.0,0,5.6399963796138763e-05,"[3, 4, 0, 1, 3]",exponential,0.75,0.005,0.001,0.7499997885001656,0.75,1024,,1,5
49,1,1.0,2,0.002646300010383129,"[0, 4, 0, 1, 3]",exponential,0.75,0.005,0.001,0.749990076440613,0.75,1024,,1,5
50,2,1.0,4,0.005197999998927116,"[0, 4, 0, 1, 2]",exponential,0.75,0.005,0.001,0.7499805077533068,0.75,1024,,1,5
51,4,2.0,8,0.007634199922904372,"[0, 4, 0, 1, 4]",exponential,0.75,0.005,0.001,0.7499713722966665,0.75,1024,,1,5
52,8,3.0,16,0.010553999920375645,"[3, 1, 1, 1, 2]",exponential,0.75,0.005,0.001,0.7499604235445325,0.75,1024,,1,5
53,16,6.0,28,0.013333200011402369,"[2, 2, 1, 2, 2]",exponential,0.75,0.005,0.001,0.7499500021665535,0.75,1024,,1,5
54,32,6.0,49,0.018000699928961694,"[1, 2, 2, 2, 2]",exponential,0.75,0.005,0.001,0.7499325004129115,0.75,1024,,1,5
55,64,10.0,83,0.02176289993803948,"[2, 2, 2, 2, 2]",exponential,0.75,0.005,0.001,0.7499183935652945,0.75,1024,,1,5
56,128,10.0,147,0.027949400013312697,"[2, 2, 2, 2, 2]",exponential,0.75,0.005,0.001,0.749895197073068,0.75,1024,,1,5
57,256,10.0,275,0.03963119990658015,"[2, 2, 2, 2, 2]",exponential,0.75,0.005,0.001,0.7498513977240528,0.75,1024,,1,5
58,512,10.0,531,0.06861429999116808,"[2, 2, 2, 2, 2]",exponential,0.75,0.005,0.001,0.7497427405067565,0.75,1024,,1,5
59,1024,10.0,557,0.07555039995349944,"[2, 2, 2, 2, 2]",exponential,0.75,0.005,0.001,0.749716739504652,0.75,1024,,1,5
60,0,1.0,0,6.210000719875097e-05,"[3, 4, 0, 1, 3]",geometric,0.75,,0.001,0.7499995319056995,0.75,1024,0.99,1,5
61,1,1.0,2,0.0029443000676110387,"[0, 4, 0, 1, 3]",geometric,0.75,,0.001,0.7499778069249619,0.75,1024,0.99,1,5
62,2,1.0,4,0.005899399984627962,"[0, 4, 0, 1, 2]",geometric,0.75,,0.001,0.7499555331048705,0.75,1024,0.99,1,5
63,4,2.0,8,0.009375000023283064,"[0, 4, 0, 1, 4]",geometric,0.75,,0.001,0.7499293369049124,0.75,1024,0.99,1,5
64,8,3.0,16,0.013049400062300265,"[3, 1, 1, 1, 2]",geometric,0.75,,0.001,0.7499016433099384,0.75,1024,0.99,1,5
65,16,4.0,25,0.01647989999037236,"[2, 1, 1, 1, 2]",geometric,0.75,,0.001,0.7498757888894342,0.75,1024,0.99,1,5
66,32,6.0,48,0.02003590005915612,"[4, 1, 1, 1, 1]",geometric,0.75,,0.001,0.7498489895612681,0.75,1024,0.99,1,5
67,64,10.0,85,0.024259100086055696,"[1, 1, 1, 1, 1]",geometric,0.75,,0.001,0.7498171632122902,0.75,1024,0.99,1,5
68,128,10.0,149,0.030278700054623187,"[1, 1, 1, 1, 1]",geometric,0.75,,0.001,0.7497718013948786,0.75,1024,0.99,1,5
69,256,10.0,277,0.041630899999290705,"[1, 1, 1, 1, 1]",geometric,0.75,,0.001,0.7496862622440683,0.75,1024,0.99,1,5
70,512,10.0,533,0.0807751000393182,"[1, 1, 1, 1, 1]",geometric,0.75,,0.001,0.7493913844126339,0.75,1024,0.99,1,5
71,1024,10.0,571,0.09302240004763007,"[1, 1, 1, 1, 1]",geometric,0.75,,0.001,0.7492991478948113,0.75,1024,0.99,1,5
72,0,1.0,0,0.00015139998868107796,"[3, 4, 0, 1, 3]",exponential,1.0,0.005,0.001,0.9999992430003432,1.0,1024,,1,5
73,1,1.0,2,0.004545800038613379,"[0, 4, 0, 1, 3]",exponential,1.0,0.005,0.001,0.9999772712581086,1.0,1024,,1,5
74,2,1.0,4,0.00911490002181381,"[0, 4, 0, 1, 2]",exponential,1.0,0.005,0.001,0.9999544265383927,1.0,1024,,1,5
75,4,2.0,8,0.013434199965558946,"[0, 4, 0, 1, 4]",exponential,1.0,0.005,0.001,0.9999328312560933,1.0,1024,,1,5
76,8,3.0,16,0.016896800021640956,"[3, 1, 1, 1, 2]",exponential,1.0,0.005,0.001,0.9999155195685644,1.0,1024,,1,5
77,16,6.0,28,0.02069210004992783,"[2, 2, 1, 2, 2]",exponential,1.0,0.005,0.001,0.9998965448516034,1.0,1024,,1,5
78,32,6.0,52,0.025644700042903423,"[3, 4, 3, 3, 3]",exponential,1.0,0.005,0.001,0.9998717847200671,1.0,1024,,1,5
79,64,4.0,102,0.0304013000568375,"[3, 2, 3, 2, 2]",exponential,1.0,0.005,0.001,0.9998480050521186,1.0,1024,,1,5
80,128,10.0,179,0.03642939997371286,"[0, 0, 0, 0, 0]",exponential,1.0,0.005,0.001,0.9998178695878891,1.0,1024,,1,5
81,256,10.0,307,0.050842100055888295,"[0, 0, 0, 0, 0]",exponential,1.0,0.005,0.001,0.9997458218084719,1.0,1024,,1,5
82,512,10.0,563,0.08450490003451705,"[0, 0, 0, 0, 0]",exponential,1.0,0.005,0.001,0.9995775647507333,1.0,1024,,1,5
83,1024,10.0,652,0.10358490003272891,"[0, 0, 0, 0, 0]",exponential,1.0,0.005,0.001,0.9994822095995781,1.0,1024,,1,5
84,0,1.0,0,5.8299978263676167e-05,"[3, 4, 0, 1, 3]",geometric,1.0,,0.001,0.9999994140658098,1.0,1024,0.99,1,5
85,1,1.0,2,0.0037887999787926674,"[0, 4, 0, 1, 3]",geometric,1.0,,0.001,0.9999619220127164,1.0,1024,0.99,1,5
86,2,1.0,4,0.008149900007992983,"[0, 4, 0, 1, 2]",geometric,1.0,,0.001,0.9999180941222168,1.0,1024,0.99,1,5
87,4,2.0,8,0.01221269997768104,"[0, 4, 0, 1, 4]",geometric,1.0,,0.001,0.999877265796005,1.0,1024,0.99,1,5
88,8,3.0,16,0.016089699929580092,"[3, 1, 1, 1, 2]",geometric,1.0,,0.001,0.9998383061857797,1.0,1024,0.99,1,5
89,16,6.0,28,0.02012310002464801,"[2, 2, 1, 2, 2]",geometric,1.0,,0.001,0.9997977765362603,1.0,1024,0.99,1,5
90,32,6.0,52,0.02544050000142306,"[3, 4, 3, 3, 3]",geometric,1.0,,0.001,0.9997443471154741,1.0,1024,0.99,1,5
91,64,10.0,86,0.03071530000306666,"[3, 3, 3, 3, 3]",geometric,1.0,,0.001,0.9996913485617869,1.0,1024,0.99,1,5
92,128,10.0,150,0.03758929995819926,"[3, 3, 3, 3, 3]",geometric,1.0,,0.001,0.9996222862627233,1.0,1024,0.99,1,5
93,256,10.0,278,0.050130699994042516,"[3, 3, 3, 3, 3]",geometric,1.0,,0.001,0.9994962965296973,1.0,1024,0.99,1,5
94,512,10.0,534,0.08097240002825856,"[3, 3, 3, 3, 3]",geometric,1.0,,0.001,0.9991865312301139,1.0,1024,0.99,1,5
95,1024,10.0,570,0.09055219998117536,"[3, 3, 3, 3, 3]",geometric,1.0,,0.001,0.9990903339751394,1.0,1024,0.99,1,5
96,0,1.0,0,5.110003985464573e-05,"[3, 4, 0, 1, 3]",exponential,2.0,0.005,0.001,1.9999994889996668,2.0,1024,,1,5
97,1,1.0,2,0.004532800056040287,"[0, 4, 0, 1, 3]",exponential,2.0,0.005,0.001,1.9999546725130926,2.0,1024,,1,5
98,2,1.0,4,0.009240700048394501,"[0, 4, 0, 1, 2]",exponential,2.0,0.005,0.001,1.9999075951342467,2.0,1024,,1,5
99,4,2.0,8,0.014474200084805489,"[0, 4, 0, 1, 4]",exponential,2.0,0.005,0.001,1.9998552632365874,2.0,1024,,1,5
100,8,3.0,16,0.019464800017885864,"[3, 1, 1, 1, 2]",exponential,2.0,0.005,0.001,1.9998053614714748,2.0,1024,,1,5
101,16,3.0,31,0.02585700002964586,"[2, 2, 1, 0, 2]",exponential,2.0,0.005,0.001,1.9997414467135946,2.0,1024,,1,5
102,32,3.0,58,0.03074940002989024,"[4, 4, 2, 3, 4]",exponential,2.0,0.005,0.001,1.9996925296366297,2.0,1024,,1,5
103,64,2.0,119,0.03768770000897348,"[0, 2, 3, 0, 2]",exponential,2.0,0.005,0.001,1.9996231585067483,2.0,1024,,1,5
104,128,6.0,208,0.12385460000950843,"[3, 4, 4, 4, 4]",exponential,2.0,0.005,0.001,1.9987618374198022,2.0,1024,,1,5
105,256,10.0,351,0.14053079998120666,"[4, 4, 4, 4, 4]",exponential,2.0,0.005,0.001,1.998595185607213,2.0,1024,,1,5
106,512,10.0,607,0.17605120001826435,"[4, 4, 4, 4, 4]",exponential,2.0,0.005,0.001,1.9982402626231375,2.0,1024,,1,5
107,1024,10.0,778,0.20828660007100552,"[4, 4, 4, 4, 4]",exponential,2.0,0.005,0.001,1.9979182182055755,2.0,1024,,1,5
108,0,1.0,0,5.910010077059269e-05,"[3, 4, 0, 1, 3]",geometric,2.0,,0.001,1.9999988120486294,2.0,1024,0.99,1,5
109,1,1.0,2,0.005109200021252036,"[0, 4, 0, 1, 3]",geometric,2.0,,0.001,1.9998973042843802,2.0,1024,0.99,1,5
110,2,1.0,4,0.01029430003836751,"[0, 4, 0, 1, 2]",geometric,2.0,,0.001,1.9997930883583206,2.0,1024,0.99,1,5
111,4,2.0,8,0.017153399996459484,"[0, 4, 0, 1, 4]",geometric,2.0,,0.001,1.9996552348571786,2.0,1024,0.99,1,5
112,8,3.0,16,0.024127600016072392,"[3, 1, 1, 1, 2]",geometric,2.0,,0.001,1.999515077829881,2.0,1024,0.99,1,5
113,16,3.0,31,0.029860900016501546,"[2, 2, 1, 0, 2]",geometric,2.0,,0.001,1.9993998659101402,2.0,1024,0.99,1,5
114,32,3.0,58,0.03532470006030053,"[4, 4, 2, 3, 4]",geometric,2.0,,0.001,1.999290075828846,2.0,1024,0.99,1,5
115,64,2.0,119,0.04190030007157475,"[0, 2, 3, 0, 2]",geometric,2.0,,0.001,1.999157953134337,2.0,1024,0.99,1,5
116,128,10.0,189,0.04959870001766831,"[2, 2, 2, 2, 2]",geometric,2.0,,0.001,1.9990032812584597,2.0,1024,0.99,1,5
117,256,10.0,317,0.06319170002825558,"[2, 2, 2, 2, 2]",geometric,2.0,,0.001,1.9987302076469757,2.0,1024,0.99,1,5
118,512,10.0,573,0.09607040008995682,"[2, 2, 2, 2, 2]",geometric,2.0,,0.001,1.998069852394136,2.0,1024,0.99,1,5
119,1024,10.0,638,0.11267000006046146,"[2, 2, 2, 2, 2]",geometric,2.0,,0.001,1.997736539098548,2.0,1024,0.99,1,5
120,0,1.0,0,5.430006422102451e-05,"[3, 4, 0, 1, 3]",exponential,5.0,0.005,0.001,4.9999986424985785,5.0,1024,,1,5
121,1,1.0,2,0.006537600071169436,"[0, 4, 0, 1, 3]",exponential,5.0,0.005,0.001,4.999836562669455,5.0,1024,,1,5
122,2,1.0,4,0.01252410002052784,"[0, 4, 0, 1, 2]",exponential,5.0,0.005,0.001,4.9996869073026,5.0,1024,,1,5
123,4,2.0,8,0.019540600012987852,"[0, 4, 0, 1, 4]",exponential,5.0,0.005,0.001,4.999511508863589,5.0,1024,,1,5
124,8,3.0,16,0.025794200017116964,"[3, 1, 1, 1, 2]",exponential,5.0,0.005,0.001,4.999355186581582,5.0,1024,,1,5
125,16,2.0,32,0.031309999991208315,"[1, 2, 1, 4, 2]",exponential,5.0,0.005,0.001,4.999217311266778,5.0,1024,,1,5
126,32,0.0,62,0.037609599996358156,"[0, 1, 2, 3, 4]",exponential,5.0,0.005,0.001,4.999059848399676,5.0,1024,,1,5
127,64,0.0,62,0.037609599996358156,"[0, 1, 2, 3, 4]",exponential,5.0,0.005,0.001,4.999059848399676,5.0,1024,,1,5
128,128,0.0,62,0.037609599996358156,"[0, 1, 2, 3, 4]",exponential,5.0,0.005,0.001,4.999059848399676,5.0,1024,,1,5
129,256,0.0,62,0.037609599996358156,"[0, 1, 2, 3, 4]",exponential,5.0,0.005,0.001,4.999059848399676,5.0,1024,,1,5
130,512,0.0,62,0.037609599996358156,"[0, 1, 2, 3, 4]",exponential,5.0,0.005,0.001,4.999059848399676,5.0,1024,,1,5
131,1024,0.0,62,0.037609599996358156,"[0, 1, 2, 3, 4]",exponential,5.0,0.005,0.001,4.999059848399676,5.0,1024,,1,5
132,0,1.0,0,6.670004222542048e-05,"[3, 4, 0, 1, 3]",geometric,5.0,,0.001,4.999996648211995,5.0,1024,0.99,1,5
133,1,1.0,2,0.005538600031286478,"[0, 4, 0, 1, 3]",geometric,5.0,,0.001,4.999721683793915,5.0,1024,0.99,1,5
134,2,1.0,4,0.013059500022791326,"[0, 4, 0, 1, 2]",geometric,5.0,,0.001,4.999343781259532,5.0,1024,0.99,1,5
135,4,2.0,8,0.019455600064247847,"[0, 4, 0, 1, 4]",geometric,5.0,,0.001,4.9990224190045325,5.0,1024,0.99,1,5
136,8,3.0,16,0.025859200046397746,"[3, 1, 1, 1, 2]",geometric,5.0,,0.001,4.998700700620294,5.0,1024,0.99,1,5
137,16,2.0,32,0.031819800031371415,"[1, 2, 1, 4, 2]",geometric,5.0,,0.001,4.9984012572667975,5.0,1024,0.99,1,5
138,32,1.0,63,0.03749979997519404,"[4, 1, 2, 3, 1]",geometric,5.0,,0.001,4.998115927141303,5.0,1024,0.99,1,5
139,64,2.0,121,0.04565880005247891,"[0, 3, 3, 0, 2]",geometric,5.0,,0.001,4.997706094985041,5.0,1024,0.99,1,5
140,128,4.0,226,0.05471609998494387,"[2, 2, 0, 0, 2]",geometric,5.0,,0.001,4.997251179970991,5.0,1024,0.99,1,5
141,256,10.0,382,0.06978630006778985,"[3, 3, 3, 3, 3]",geometric,5.0,,0.001,4.9964943507641255,5.0,1024,0.99,1,5
142,512,10.0,638,0.10593289998359978,"[3, 3, 3, 3, 3]",geometric,5.0,,0.001,4.9946795266395485,5.0,1024,0.99,1,5
143,1024,10.0,827,0.14318730006925762,"[3, 3, 3, 3, 3]",geometric,5.0,,0.001,4.992809772620471,5.0,1024,0.99,1,5
0,0,2.0,0,5.9999991208314896e-05,"[0, 0, 3, 2, 3]",exponential,0.1,0.005,0.001,0.0999999700000089,0.1,1024,,2,5
1,1,2.0,1,0.001032099942676723,"[0, 0, 3, 2, 3]",exponential,0.1,0.005,0.001,0.09999948395136021,0.1,1024,,2,5
2,2,2.0,3,0.0018192999996244907,"[0, 0, 3, 1, 3]",exponential,0.1,0.005,0.001,0.0999990903541375,0.1,1024,,2,5
3,4,6.0,7,0.0027397999074310064,"[0, 0, 0, 1, 0]",exponential,0.1,0.005,0.001,0.09999863010942939,0.1,1024,,2,5
4,8,6.0,14,0.003502699895761907,"[0, 0, 0, 1, 0]",exponential,0.1,0.005,0.001,0.09999824866538817,0.1,1024,,2,5
5,16,6.0,23,0.004324599984101951,"[0, 0, 0, 2, 0]",exponential,0.1,0.005,0.001,0.0999978377233855,0.1,1024,,2,5
6,32,10.0,40,0.005353799904696643,"[0, 0, 0, 0, 0]",exponential,0.1,0.005,0.001,0.09999732313587631,0.1,1024,,2,5
7,64,10.0,72,0.00691589992493391,"[0, 0, 0, 0, 0]",exponential,0.1,0.005,0.001,0.09999654210982395,0.1,1024,,2,5
8,128,10.0,136,0.010957499966025352,"[0, 0, 0, 0, 0]",exponential,0.1,0.005,0.001,0.09999452140009776,0.1,1024,,2,5
9,256,10.0,264,0.020937399938702583,"[0, 0, 0, 0, 0]",exponential,0.1,0.005,0.001,0.09998953184797993,0.1,1024,,2,5
10,512,10.0,520,0.04889409989118576,"[0, 0, 0, 0, 0]",exponential,0.1,0.005,0.001,0.09997555593810216,0.1,1024,,2,5
11,1024,10.0,530,0.05241299991030246,"[0, 0, 0, 0, 0]",exponential,0.1,0.005,0.001,0.0999737969336481,0.1,1024,,2,5
12,0,2.0,0,5.1699928008019924e-05,"[0, 0, 3, 2, 3]",geometric,0.1,,0.001,0.0999999480398495,0.1,1024,0.99,2,5
13,1,2.0,1,0.0012701998930424452,"[0, 0, 3, 2, 3]",geometric,0.1,,0.001,0.09999872341459581,0.1,1024,0.99,2,5
14,2,2.0,3,0.0023580999113619328,"[0, 0, 3, 1, 3]",geometric,0.1,,0.001,0.09999763005847503,0.1,1024,0.99,2,5
15,4,6.0,7,0.0034782999427989125,"[0, 0, 0, 1, 0]",geometric,0.1,,0.001,0.09999650425284023,0.1,1024,0.99,2,5
16,8,6.0,14,0.004634399898350239,"[0, 0, 0, 1, 0]",geometric,0.1,,0.001,0.09999534238092467,0.1,1024,0.99,2,5
17,16,6.0,23,0.005891899927519262,"[0, 0, 0, 2, 0]",geometric,0.1,,0.001,0.09999407861801207,0.1,1024,0.99,2,5
18,32,10.0,40,0.007357099908404052,"[0, 0, 0, 0, 0]",geometric,0.1,,0.001,0.09999260614086053,0.1,1024,0.99,2,5
19,64,10.0,72,0.009340399992652237,"[0, 0, 0, 0, 0]",geometric,0.1,,0.001,0.09999061302491086,0.1,1024,0.99,2,5
20,128,10.0,136,0.012904799892567098,"[0, 0, 0, 0, 0]",geometric,0.1,,0.001,0.09998703108373241,0.1,1024,0.99,2,5
21,256,10.0,264,0.022680999943986535,"[0, 0, 0, 0, 0]",geometric,0.1,,0.001,0.09997720743120769,0.1,1024,0.99,2,5
22,512,10.0,520,0.05174299993086606,"[0, 0, 0, 0, 0]",geometric,0.1,,0.001,0.09994801006671457,0.1,1024,0.99,2,5
23,1024,10.0,530,0.055481099989265203,"[0, 0, 0, 0, 0]",geometric,0.1,,0.001,0.09994425517436317,0.1,1024,0.99,2,5
24,0,2.0,0,5.2900053560733795e-05,"[0, 0, 3, 2, 3]",exponential,0.5,0.005,0.001,0.4999998677498836,0.5,1024,,2,5
25,1,2.0,1,0.0016110000433400273,"[0, 0, 3, 2, 3]",exponential,0.5,0.005,0.001,0.4999959725161124,0.5,1024,,2,5
26,2,2.0,3,0.0031701000407338142,"[0, 0, 3, 1, 3]",exponential,0.5,0.005,0.001,0.4999920748127074,0.5,1024,,2,5
27,4,6.0,7,0.004724500002339482,"[0, 0, 0, 1, 0]",exponential,0.5,0.005,0.001,0.4999881888894987,0.5,1024,,2,5
28,8,6.0,14,0.008278200053609908,"[0, 0, 0, 1, 0]",exponential,0.5,0.005,0.001,0.4999793049281638,0.5,1024,,2,5
29,16,6.0,23,0.010191200068220496,"[0, 0, 0, 2, 0]",exponential,0.5,0.005,0.001,0.49997452264894693,0.5,1024,,2,5
30,32,10.0,40,0.012703699991106987,"[0, 0, 0, 0, 0]",exponential,0.5,0.005,0.001,0.49996824175865084,0.5,1024,,2,5
31,64,10.0,72,0.015631800051778555,"[0, 0, 0, 0, 0]",exponential,0.5,0.005,0.001,0.4999609220270381,0.5,1024,,2,5
32,128,10.0,136,0.019987400039099157,"[0, 0, 0, 0, 0]",exponential,0.5,0.005,0.001,0.4999500339966701,0.5,1024,,2,5
33,256,10.0,264,0.033237499999813735,"[0, 0, 0, 0, 0]",exponential,0.5,0.005,0.001,0.4999169131541893,0.5,1024,,2,5
34,512,10.0,520,0.06653780001215637,"[0, 0, 0, 0, 0]",exponential,0.5,0.005,0.001,0.499833683167394,0.5,1024,,2,5
35,1024,10.0,530,0.07056160003412515,"[0, 0, 0, 0, 0]",exponential,0.5,0.005,0.001,0.49982362711462663,0.5,1024,,2,5
36,0,2.0,0,5.849997978657484e-05,"[0, 0, 3, 2, 3]",geometric,0.5,,0.001,0.49999970602786425,0.5,1024,0.99,2,5
37,1,2.0,1,0.004023400018922985,"[0, 0, 3, 2, 3]",geometric,0.5,,0.001,0.49997978214804095,0.5,1024,0.99,2,5
38,2,2.0,3,0.006644699955359101,"[0, 0, 3, 1, 3]",geometric,0.5,,0.001,0.49996661038181767,0.5,1024,0.99,2,5
39,4,6.0,7,0.009067800012417138,"[0, 0, 0, 1, 0]",geometric,0.5,,0.001,0.49995443485851965,0.5,1024,0.99,2,5
40,8,6.0,14,0.011984199983999133,"[0, 0, 0, 1, 0]",geometric,0.5,,0.001,0.4999397810092307,0.5,1024,0.99,2,5
41,16,6.0,23,0.014574800035916269,"[0, 0, 0, 2, 0]",geometric,0.5,,0.001,0.49992676454627616,0.5,1024,0.99,2,5
42,32,10.0,40,0.01857469999231398,"[0, 0, 0, 0, 0]",geometric,0.5,,0.001,0.49990666772534725,0.5,1024,0.99,2,5
43,64,10.0,72,0.022968500037677586,"[0, 0, 0, 0, 0]",geometric,0.5,,0.001,0.499884592751168,0.5,1024,0.99,2,5
44,128,10.0,136,0.028354199952445924,"[0, 0, 0, 0, 0]",geometric,0.5,,0.001,0.4998575356837478,0.5,1024,0.99,2,5
45,256,10.0,264,0.03895750001538545,"[0, 0, 0, 0, 0]",geometric,0.5,,0.001,0.4998042703405167,0.5,1024,0.99,2,5
